"","epoch","load.txt.data.x","load.txt.data.y","load.txt.data.z"
"43869",2015-06-15 10:43:03.016,-0.7922821,9.641739,1.6383362
"43870",2015-06-15 10:43:03.036,-0.8898773,9.792892,1.5895386
"43871",2015-06-15 10:43:03.055,-1.2695465,9.817886,1.752594
"43872",2015-06-15 10:43:03.075,-1.4540253,9.666733,1.7549744
"43873",2015-06-15 10:43:03.095,-1.324295,9.595322,1.8097229
"43874",2015-06-15 10:43:03.115,-1.2302704,9.670303,1.7585449
"43875",2015-06-15 10:43:03.134,-1.1660004,9.798843,1.816864
"43876",2015-06-15 10:43:03.154,-1.1053009,9.928574,1.9227905
"43877",2015-06-15 10:43:03.174,-1.1790924,9.980942,2.0191956
"43878",2015-06-15 10:43:03.194,-1.2862091,9.825027,2.0763245
"43879",2015-06-15 10:43:03.213,-1.2564545,9.4917755,2.265564
"43880",2015-06-15 10:43:03.233,-1.1624298,9.248978,2.2453308
"43881",2015-06-15 10:43:03.253,-1.2588348,9.422745,2.201294
"43882",2015-06-15 10:43:03.273,-1.3849945,9.71196,2.079895
"43883",2015-06-15 10:43:03.292,-1.2588348,10.054733,2.028717
"43884",2015-06-15 10:43:03.312,-1.2040863,10.029739,2.015625
"43885",2015-06-15 10:43:03.332,-1.214798,9.753616,1.9180298
"43886",2015-06-15 10:43:03.352,-1.1302948,9.578659,1.8906555
"43887",2015-06-15 10:43:03.372,-1.176712,9.703629,1.8716125
"43888",2015-06-15 10:43:03.392,-1.5075836,9.882156,2.041809
"43889",2015-06-15 10:43:03.411,-1.5754242,9.914291,2.1298828
"43890",2015-06-15 10:43:03.431,-1.4992523,9.58342,2.2869873
"43891",2015-06-15 10:43:03.451,-1.4314117,9.372757,2.2250977
"43892",2015-06-15 10:43:03.471,-1.3278656,9.4275055,2.0906067
"43893",2015-06-15 10:43:03.492,-1.150528,9.473923,2.2489014
"43894",2015-06-15 10:43:03.510,-1.0719757,9.601273,2.1858215
"43895",2015-06-15 10:43:03.532,-0.996994,9.611984,2.1739197
"43896",2015-06-15 10:43:03.551,-1.0065155,9.589371,1.9930115
"43897",2015-06-15 10:43:03.571,-1.0267487,9.496536,2.0953674
"43898",2015-06-15 10:43:03.591,-1.048172,9.379898,2.1001282
"43899",2015-06-15 10:43:03.611,-1.0303192,9.51915,1.9085083
"43900",2015-06-15 10:43:03.631,-0.996994,9.767899,1.8370972
"43901",2015-06-15 10:43:03.650,-1.1624298,9.77623,1.8585205
"43902",2015-06-15 10:43:03.670,-1.0838776,9.686966,1.7406921
"43903",2015-06-15 10:43:03.690,-0.9148712,9.509628,1.9216003
"43904",2015-06-15 10:43:03.710,-0.93748474,9.462021,1.8311462
"43905",2015-06-15 10:43:03.730,-0.9481964,9.494156,1.868042
"43906",2015-06-15 10:43:03.750,-1.0041351,9.383469,2.008484
"43907",2015-06-15 10:43:03.769,-1.0279388,9.403702,1.964447
"43908",2015-06-15 10:43:03.789,-1.0779266,9.558426,1.9787292
"43909",2015-06-15 10:43:03.809,-1.0148468,9.820267,1.9489746
"43910",2015-06-15 10:43:03.828,-0.8398895,9.932144,1.9680176
"43911",2015-06-15 10:43:03.848,-0.63874817,10.092819,1.8894653
"43912",2015-06-15 10:43:03.868,-0.5292511,10.296341,1.9108887
"43913",2015-06-15 10:43:03.888,-0.48521423,10.2999115,1.9501648
"43914",2015-06-15 10:43:03.907,-0.52449036,10.240402,1.8918457
"43915",2015-06-15 10:43:03.927,-0.56614685,10.193985,1.8275757
"43916",2015-06-15 10:43:03.947,-0.5292511,10.1201935,1.835907
"43917",2015-06-15 10:43:03.967,-0.42451477,10.008316,1.6526184
"43918",2015-06-15 10:43:03.987,-0.36738586,9.913101,1.5883484
"43919",2015-06-15 10:43:04.007,-0.4376068,9.891678,1.3967285
"43920",2015-06-15 10:43:04.026,-0.46498108,9.940475,1.3253174
"43921",2015-06-15 10:43:04.046,-0.13053894,10.024979,1.1670227
"43922",2015-06-15 10:43:04.066,-0.24479675,9.9857025,1.2324829
"43923",2015-06-15 10:43:04.086,-0.054367065,9.983322,1.1848755
"43924",2015-06-15 10:43:04.107,-0.17100525,9.976181,1.1682129
"43925",2015-06-15 10:43:04.127,-0.011520386,9.848831,0.9920654
"43926",2015-06-15 10:43:04.145,0.2788849,9.752426,0.89208984
"43927",2015-06-15 10:43:04.165,0.46336365,9.619125,0.93136597
"43928",2015-06-15 10:43:04.186,0.44908142,9.652451,0.95874023
"43929",2015-06-15 10:43:04.206,0.39790344,9.771469,0.9373169
"43930",2015-06-15 10:43:04.226,0.5645294,9.878586,0.83258057
"43931",2015-06-15 10:43:04.246,0.41456604,9.897629,0.89923096
"43932",2015-06-15 10:43:04.265,0.14915466,10.086868,1.0896606
"43933",2015-06-15 10:43:04.285,0.05632019,10.1523285,1.3241272
"43934",2015-06-15 10:43:04.305,-0.4721222,10.409409,1.7192688
"43935",2015-06-15 10:43:04.325,-0.97914124,10.827164,1.8787537
"43936",2015-06-15 10:43:04.345,-0.8160858,10.724808,2.0382385
"43937",2015-06-15 10:43:04.365,-0.5625763,10.334427,2.0715637
"43938",2015-06-15 10:43:04.384,-0.6113739,10.116623,2.0715637
"43939",2015-06-15 10:43:04.404,-0.121017456,9.752426,1.8882751
"43940",2015-06-15 10:43:04.424,0.1789093,9.320389,1.8525696
"43941",2015-06-15 10:43:04.444,-0.41856384,9.765518,1.8835144
"43942",2015-06-15 10:43:04.463,-0.48164368,10.070206,1.8121033
"43943",2015-06-15 10:43:04.483,-0.291214,9.606033,1.9894409
"43944",2015-06-15 10:43:04.503,-0.56495667,9.253738,1.9953918
"43945",2015-06-15 10:43:04.523,-0.88868713,9.406082,2.106079
"43946",2015-06-15 10:43:04.542,-1.0172272,9.771469,1.9108887
"43947",2015-06-15 10:43:04.562,-0.89701843,9.865494,1.835907
"43948",2015-06-15 10:43:04.582,-0.90415955,9.736954,1.9239807
"43949",2015-06-15 10:43:04.602,-0.9410553,9.681015,2.144165
"43950",2015-06-15 10:43:04.622,-1.4278412,9.670303,2.1132202
"43951",2015-06-15 10:43:04.641,-1.7967987,9.71196,2.0596619
"43952",2015-06-15 10:43:04.661,-2.0074615,9.785751,1.9442139
"43953",2015-06-15 10:43:04.681,-2.228836,9.709579,1.7823486
"43954",2015-06-15 10:43:04.701,-2.369278,9.559616,1.7085571
"43955",2015-06-15 10:43:04.720,-2.3609467,9.7798,1.7835388
"43956",2015-06-15 10:43:04.740,-2.4990082,9.90239,1.7633057
"43957",2015-06-15 10:43:04.760,-2.5406647,9.671494,1.7049866
"43958",2015-06-15 10:43:04.780,-2.4906769,9.39299,1.6847534
"43959",2015-06-15 10:43:04.801,-2.459732,9.500107,1.5704956
"43960",2015-06-15 10:43:04.821,-2.7703705,9.203751,1.220581
"43961",2015-06-15 10:43:04.839,-3.2428741,9.00856,0.99801636
"43962",2015-06-15 10:43:04.859,-3.1916962,8.968094,1.1729736
"43963",2015-06-15 10:43:04.880,-2.3966522,9.1644745,1.2527161
"43964",2015-06-15 10:43:04.900,-1.3683319,9.489395,1.5419312
"43965",2015-06-15 10:43:04.920,-0.9672394,10.084488,2.3929138
"43966",2015-06-15 10:43:04.938,-0.062698364,11.283005,2.4571838
"43967",2015-06-15 10:43:04.959,-0.5685272,11.211594,2.5071716
"43968",2015-06-15 10:43:04.979,-1.9550934,9.652451,2.323883
"43969",2015-06-15 10:43:04.999,-2.6239777,8.802658,2.0751343
"43970",2015-06-15 10:43:05.019,-2.5847015,8.570572,2.0358582
"43971",2015-06-15 10:43:05.039,-2.1931305,8.950241,1.9525452
"43972",2015-06-15 10:43:05.058,-1.439743,9.785751,2.0180054
