"","epoch","load.txt.data.x","load.txt.data.y","load.txt.data.z"
"30387",2015-06-15 10:38:03.015,0.25746155,9.852402,-1.0110168
"30388",2015-06-15 10:38:03.035,0.33244324,9.770279,-0.96698
"30389",2015-06-15 10:38:03.053,0.67640686,9.765518,-0.9467468
"30390",2015-06-15 10:38:03.073,1.0406036,9.890488,-1.1907349
"30391",2015-06-15 10:38:03.094,1.1465302,9.965469,-1.2907104
"30392",2015-06-15 10:38:03.114,0.99894714,9.90358,-1.3442688
"30393",2015-06-15 10:38:03.134,0.8382721,9.767899,-1.345459
"30394",2015-06-15 10:38:03.153,0.91563416,9.809555,-1.3835449
"30395",2015-06-15 10:38:03.173,1.0763092,9.757187,-1.3621216
"30396",2015-06-15 10:38:03.193,1.2048492,9.733383,-1.4275818
"30397",2015-06-15 10:38:03.213,1.3274384,9.703629,-1.3894958
"30398",2015-06-15 10:38:03.233,1.4631195,9.744095,-1.3252258
"30399",2015-06-15 10:38:03.253,1.5381012,9.90834,-1.2383423
"30400",2015-06-15 10:38:03.273,1.4297943,10.03331,-1.2407227
"30401",2015-06-15 10:38:03.292,1.1822357,10.002365,-1.3466492
"30402",2015-06-15 10:38:03.312,0.44789124,9.700058,-1.3954468
"30403",2015-06-15 10:38:03.332,1.306015,9.927383,-1.396637
"30404",2015-06-15 10:38:03.351,1.1167755,9.689346,-1.2312012
"30405",2015-06-15 10:38:03.371,1.1084442,9.670303,-1.294281
"30406",2015-06-15 10:38:03.391,1.2679291,9.815506,-1.2823792
"30407",2015-06-15 10:38:03.411,1.1489105,9.800034,-1.2907104
"30408",2015-06-15 10:38:03.430,0.7061615,9.7548065,-1.2478638
"30409",2015-06-15 10:38:03.450,0.55262756,9.816696,-1.3406982
"30410",2015-06-15 10:38:03.470,0.6561737,9.979752,-1.4501953
"30411",2015-06-15 10:38:03.490,0.8965912,10.102341,-1.6096802
"30412",2015-06-15 10:38:03.509,1.029892,9.928574,-1.9143677
"30413",2015-06-15 10:38:03.529,1.1215363,9.8059845,-2.0286255
"30414",2015-06-15 10:38:03.549,1.2762604,9.810745,-2.1678772
"30415",2015-06-15 10:38:03.569,1.3655243,9.865494,-2.1571655
"30416",2015-06-15 10:38:03.589,1.440506,10.029739,-2.025055
"30417",2015-06-15 10:38:03.608,1.376236,10.229691,-2.1309814
"30418",2015-06-15 10:38:03.628,1.2108002,9.944046,-2.0679016
"30419",2015-06-15 10:38:03.648,0.69306946,9.77504,-1.8120117
"30420",2015-06-15 10:38:03.668,0.20628357,9.64888,-1.8477173
"30421",2015-06-15 10:38:03.688,-0.035324097,9.528671,-1.5977783
"30422",2015-06-15 10:38:03.709,-0.28645325,9.477493,-1.3716431
"30423",2015-06-15 10:38:03.727,-0.5137787,9.440598,-1.2335815
"30424",2015-06-15 10:38:03.747,-0.88630676,9.350143,-1.0300598
"30425",2015-06-15 10:38:03.767,-1.2100372,9.563187,-1.1205139
"30426",2015-06-15 10:38:03.788,-1.3171539,9.666733,-1.1609802
"30427",2015-06-15 10:38:03.808,-1.3897552,9.664352,-1.1169434
"30428",2015-06-15 10:38:03.828,-1.2564545,9.706009,-1.0229187
"30429",2015-06-15 10:38:03.848,-1.0910187,9.892868,-1.0252991
