"","epoch","load.txt.data.x","load.txt.data.y","load.txt.data.z"
"21008",2015-06-28 08:44:00.006,-0.018661499,9.914291,0.51242065
"21009",2015-06-28 08:44:00.026,-0.1091156,9.920242,0.7575989
"21010",2015-06-28 08:44:00.046,0.19914246,9.652451,0.6064453
"21011",2015-06-28 08:44:00.065,0.36695862,8.514633,0.5231323
"21012",2015-06-28 08:44:00.085,0.40504456,9.057358,-0.18145752
"21013",2015-06-28 08:44:00.105,-0.12934875,10.019028,0.019683838
"21014",2015-06-28 08:44:00.125,0.58714294,10.316574,1.1087036
"21015",2015-06-28 08:44:00.145,0.121780396,10.335617,1.2360535
"21016",2015-06-28 08:44:00.165,-0.7042084,10.282059,0.78616333
"21017",2015-06-28 08:44:00.186,-1.6551666,9.964279,0.029205322
"21018",2015-06-28 08:44:00.206,-1.4516449,9.890488,-0.7277527
"21019",2015-06-28 08:44:00.226,-0.9101105,10.435593,-1.9607849
"21020",2015-06-28 08:44:00.246,-0.86964417,11.964981,-1.2907104
"21021",2015-06-28 08:44:00.266,-0.54234314,10.73909,-0.158844
"21022",2015-06-28 08:44:00.286,-1.0886383,10.247543,-0.73727417
"21023",2015-06-28 08:44:00.305,-0.9017792,9.797653,-0.63967896
"21024",2015-06-28 08:44:00.325,-0.005569458,9.116867,-0.096954346
"21025",2015-06-28 08:44:00.345,0.19319153,9.570328,-1.1228943
"21026",2015-06-28 08:44:00.365,-0.21861267,9.792892,-0.8253479
"21027",2015-06-28 08:44:00.384,-1.3540497,9.563187,-0.9753113
"21028",2015-06-28 08:44:00.404,-1.3968964,9.850021,-0.934845
"21029",2015-06-28 08:44:00.424,-1.1219635,9.689346,-1.0252991
"21030",2015-06-28 08:44:00.446,-0.7113495,9.482254,-1.0003052
"21031",2015-06-28 08:44:00.466,-0.14601135,9.099014,-0.98602295
"21032",2015-06-28 08:44:00.486,-0.23765564,10.023788,-1.4751892
"21033",2015-06-28 08:44:00.506,-0.5137787,10.195175,-0.9574585
"21034",2015-06-28 08:44:00.526,-0.48640442,10.268967,-0.21240234
"21035",2015-06-28 08:44:00.546,-0.7994232,9.84288,-0.27905273
"21036",2015-06-28 08:44:00.565,-0.8517914,9.616745,-1.012207
"21037",2015-06-28 08:44:00.585,-1.246933,9.5239105,-2.045288
"21038",2015-06-28 08:44:00.605,-1.1374359,9.600082,-2.0655212
"21039",2015-06-28 08:44:00.625,-1.1802826,10.09996,-1.5870667
"21040",2015-06-28 08:44:00.644,-0.9172516,10.236832,-1.0300598
"21041",2015-06-28 08:44:00.664,-0.39356995,10.771225,-0.35879517
"21042",2015-06-28 08:44:00.684,0.3526764,10.837875,-0.24334717
"21043",2015-06-28 08:44:00.704,-0.5125885,10.528427,-0.68847656
"21044",2015-06-28 08:44:00.724,0.25746155,10.297531,-0.7991638
"21045",2015-06-28 08:44:00.744,0.12059021,9.101395,-1.0241089
"21046",2015-06-28 08:44:00.765,0.75971985,10.727188,-0.6920471
"21047",2015-06-28 08:44:00.785,0.48716736,10.313004,-0.65634155
"21048",2015-06-28 08:44:00.805,-0.013900757,9.652451,-0.105285645
"21049",2015-06-28 08:44:00.825,0.16938782,9.2608795,-0.09338379
"21050",2015-06-28 08:44:00.845,-0.21980286,9.901199,-0.52423096
"21051",2015-06-28 08:44:00.865,0.10749817,9.657211,-0.27786255
"21052",2015-06-28 08:44:00.884,-0.17576599,9.276352,-0.74798584
"21053",2015-06-28 08:44:00.904,-0.19599915,9.909531,-0.8658142
"21054",2015-06-28 08:44:00.924,0.3193512,10.2165985,-0.5444641
"21055",2015-06-28 08:44:00.944,0.2205658,10.1201935,-0.77297974
"21056",2015-06-28 08:44:00.964,-0.20552063,10.016647,-1.0812378
