"","epoch","load.txt.data.x","load.txt.data.y","load.txt.data.z"
"90095",2015-06-15 10:58:21.006,0.6823578,9.622696,-2.8819885
"90096",2015-06-15 10:58:21.026,0.53001404,9.991653,-2.853424
"90097",2015-06-15 10:58:21.046,0.3360138,10.266586,-2.7201233
"90098",2015-06-15 10:58:21.065,0.1134491,10.16185,-2.7141724
"90099",2015-06-15 10:58:21.085,0.10273743,9.983322,-2.8153381
"90100",2015-06-15 10:58:21.105,0.26579285,9.790512,-2.9438782
"90101",2015-06-15 10:58:21.125,0.21818542,9.788132,-2.9664917
"90102",2015-06-15 10:58:21.145,0.12892151,9.757187,-2.9510193
"90103",2015-06-15 10:58:21.165,0.076553345,9.746475,-2.929596
"90104",2015-06-15 10:58:21.184,0.057510376,9.6262665,-2.9284058
"90105",2015-06-15 10:58:21.204,0.02180481,9.471542,-2.9664917
"90106",2015-06-15 10:58:21.224,-0.015090942,9.345383,-2.9831543
"90107",2015-06-15 10:58:21.244,-0.07460022,9.235886,-2.9962463
"90108",2015-06-15 10:58:21.265,-0.05317688,9.215652,-2.9522095
"90109",2015-06-15 10:58:21.283,0.01109314,9.334671,-2.9474487
"90110",2015-06-15 10:58:21.303,0.0063323975,9.45369,-2.9974365
"90111",2015-06-15 10:58:21.323,-0.017471313,9.6072235,-2.9200745
"90112",2015-06-15 10:58:21.344,-0.07817078,9.772659,-2.8427124
"90113",2015-06-15 10:58:21.364,-0.09840393,9.7548065,-2.8558044
"90114",2015-06-15 10:58:21.382,-0.094833374,9.746475,-2.8986511
"90115",2015-06-15 10:58:21.403,-0.12458801,9.665543,-2.8807983
"90116",2015-06-15 10:58:21.423,-0.10316467,9.539383,-2.9545898
"90117",2015-06-15 10:58:21.443,-0.07221985,9.512009,-2.968872
"90118",2015-06-15 10:58:21.463,0.0063323975,9.573898,-2.9057922
"90119",2015-06-15 10:58:21.482,0.12892151,9.620316,-2.8748474
"90120",2015-06-15 10:58:21.502,0.2288971,9.65007,-2.8308105
"90121",2015-06-15 10:58:21.522,0.21342468,9.619125,-2.7451172
"90122",2015-06-15 10:58:21.542,0.20628357,9.619125,-2.736786
"90123",2015-06-15 10:58:21.562,0.20628357,9.600082,-2.7748718
"90124",2015-06-15 10:58:21.582,0.2205658,9.551285,-2.865326
"90125",2015-06-15 10:58:21.601,0.100357056,9.440598,-2.840332
"90126",2015-06-15 10:58:21.621,0.11463928,9.284683,-2.917694
"90127",2015-06-15 10:58:21.641,0.17295837,9.243027,-2.9700623
"90128",2015-06-15 10:58:21.661,0.20747375,9.213272,-3.0117188
"90129",2015-06-15 10:58:21.680,0.18367004,9.214462,-2.9891052
"90130",2015-06-15 10:58:21.700,0.22770691,9.2287445,-2.9510193
"90131",2015-06-15 10:58:21.720,0.22175598,9.316818,-2.8546143
"90132",2015-06-15 10:58:21.740,0.14677429,9.481064,-2.8486633
"90133",2015-06-15 10:58:21.759,0.11701965,9.638168,-2.7832031
"90134",2015-06-15 10:58:21.779,0.121780396,9.709579,-2.7296448
"90135",2015-06-15 10:58:21.799,0.10749817,9.782181,-2.7546387
"90136",2015-06-15 10:58:21.819,0.15629578,9.652451,-2.76297
"90137",2015-06-15 10:58:21.838,0.09321594,9.535812,-2.751068
"90138",2015-06-15 10:58:21.858,0.0717926,9.492966,-2.8248596
